"CELL_NODE_ID","VENDOR","NODEID","CELLID","NODENAME","CELLNAME","DATEADDED","OBJECTNAME"
"","NOKIA SIEMENS","573597","12","LDDT39","LDDT39M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-573597/LNBTS-573597/LNCEL-12"
"","NOKIA SIEMENS","571103","11","LDBL55","LDBL55M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-571103/LNBTS-571103/LNCEL-11"
"","NOKIA SIEMENS","605407","11","TYBC06","TYBC06M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-605407/LNBTS-605407/LNCEL-11"
"","NOKIA SIEMENS","115850","13","HHM049","HHM049M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115850/LNBTS-115850/LNCEL-13"
"","NOKIA SIEMENS","380029","11","LSBG08","LSBG08M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-380029/LNBTS-380029/LNCEL-11"
"","NOKIA SIEMENS","120752","12","DNNH63","DNNH63M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120752/LNBTS-120752/LNCEL-12"
"","NOKIA SIEMENS","103138","13","H2_PTO_HAT_MON","H2_PTO_HAT_MON_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103138/LNBTS-103138/LNCEL-13"
"","NOKIA SIEMENS","100292","11","HDD097","HDD097M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100292/LNBTS-100292/LNCEL-11"
"","NOKIA SIEMENS","230294","11","LC_VBN_KHANH_YEN","LC_VBN_KHANH_YEN_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-230294/LNBTS-230294/LNCEL-11"
"","NOKIA SIEMENS","160146","13","QNMD19","QNMD19M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160146/LNBTS-160146/LNCEL-13"
"","NOKIA SIEMENS","100407","12","HHB164","HHB164M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100407/LNBTS-100407/LNCEL-12"
"","NOKIA SIEMENS","100314","11","HDD134","HDD134M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100314/LNBTS-100314/LNCEL-11"
"","NOKIA SIEMENS","702976","12","TGCY30","TGCY30C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702976/LNBTS-702976/LNCEL-12"
"","NOKIA SIEMENS","571339","13","LDDA45","LDDA45M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-571339/LNBTS-571339/LNCEL-13"
"","NOKIA SIEMENS","542366","13","BPDA15","BPDA15M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-542366/LNBTS-542366/LNCEL-13"
"","NOKIA SIEMENS","571599","12","LDLH40","LDLH40M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-571599/LNBTS-571599/LNCEL-12"
"","NOKIA SIEMENS","102140","13","HN_DAH_HAU_DUONG_2","HN_DAH_HAU_DUONG_2_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102140/LNBTS-102140/LNCEL-13"
"","NOKIA SIEMENS","702952","12","TGCL69","TGCL69M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702952/LNBTS-702952/LNCEL-12"
"","NOKIA SIEMENS","160253","13","QNTB10","QNTB10M4BC",28-DEC-23 00:00:00,"PLMN-PLMN/MRBTS-160253/LNBTS-160253/LNCEL-13"
"","NOKIA SIEMENS","531778","18","BDBC27","BDBC27M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-531778/LNBTS-531778/LNCEL-18"
"","NOKIA SIEMENS","522682","12","VUBR30","VUBR30C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-522682/LNBTS-522682/LNCEL-12"
"","NOKIA SIEMENS","340065","11","HGG_BQG_TIEU_KIEU","HGG_BQG_TIEU_KIEU_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-340065/LNBTS-340065/LNCEL-11"
"","NOKIA SIEMENS","113704","13","H12103","H12103M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-113704/LNBTS-113704/LNCEL-13"
"","NOKIA SIEMENS","532267","21","BDTA83","BDTA83M4BD",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532267/LNBTS-532267/LNCEL-21"
"","NOKIA SIEMENS","500414","13","KHNH18","KHNH18M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500414/LNBTS-500414/LNCEL-13"
"","NOKIA SIEMENS","586082","11","LACG11","LACG11M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-586082/LNBTS-586082/LNCEL-11"
"","NOKIA SIEMENS","563335","11","DNVC34","DNVC34C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563335/LNBTS-563335/LNCEL-11"
"","NOKIA SIEMENS","553667","11","PTDL16","PTDL16M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-553667/LNBTS-553667/LNCEL-11"
"","NOKIA SIEMENS","180353","12","HUQD12","HUQD12M4BB",09-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-180353/LNBTS-180353/LNCEL-12"
"","NOKIA SIEMENS","490401","17","GLKP24","GLKP24M4BD",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490401/LNBTS-490401/LNCEL-17"
"","NOKIA SIEMENS","705540","13","TGTP35","TGTP35M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-705540/LNBTS-705540/LNCEL-13"
"","NOKIA SIEMENS","103239","11","HUG003","HUG003M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103239/LNBTS-103239/LNCEL-11"
"","NOKIA SIEMENS","563061","18","DNLT10","DNLT10M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563061/LNBTS-563061/LNCEL-18"
"","NOKIA SIEMENS","563122","12","DNNT21","DNNT21M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563122/LNBTS-563122/LNCEL-12"
"","NOKIA SIEMENS","115395","12","HGV294","HGV294I4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115395/LNBTS-115395/LNCEL-12"
"","NOKIA SIEMENS","120038","13","DNHC32","DNHC32M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120038/LNBTS-120038/LNCEL-13"
"","NOKIA SIEMENS","553542","11","PTPT43","PTPT43M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-553542/LNBTS-553542/LNCEL-11"
"","NOKIA SIEMENS","180105","11","HUHT08","HUHT08M4BA",04-JAN-22 00:00:00,"PLMN-PLMN/MRBTS-180105/LNBTS-180105/LNCEL-11"
"","NOKIA SIEMENS","490441","13","GLAP11","GLAP11M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490441/LNBTS-490441/LNCEL-13"
"","NOKIA SIEMENS","685837","18","KGPQC1","KGPQC1M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-685837/LNBTS-685837/LNCEL-18"
"","NOKIA SIEMENS","101652","12","H2_TTT_HUONG_NGAI","H2_TTT_HUONG_NGAI_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101652/LNBTS-101652/LNCEL-12"
"","NOKIA SIEMENS","684753","18","KGPQ10","KGPQ10M4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-684753/LNBTS-684753/LNCEL-18"
"","NOKIA SIEMENS","101160","11","H2_BVI_TAY_DANG_2","H2_BVI_TAY_DANG_2_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101160/LNBTS-101160/LNCEL-11"
"","NOKIA SIEMENS","585975","12","LABL04","LABL04M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-585975/LNBTS-585975/LNCEL-12"
"","NOKIA SIEMENS","573550","11","LDBL51","LDBL51M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-573550/LNBTS-573550/LNCEL-11"
"","NOKIA SIEMENS","114941","11","HTD040","HTD040M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114941/LNBTS-114941/LNCEL-11"
"","NOKIA SIEMENS","390597","13","QHHL2D","QHHL2DM4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390597/LNBTS-390597/LNCEL-13"
"","NOKIA SIEMENS","101762","12","HNT119","HNT119M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101762/LNBTS-101762/LNCEL-12"
"","NOKIA SIEMENS","571594","13","LDDL47","LDDL47M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-571594/LNBTS-571594/LNCEL-13"
"","NOKIA SIEMENS","500127","14","KHCL21","KHCL21M4CA",25-SEP-23 00:00:00,"PLMN-PLMN/MRBTS-500127/LNBTS-500127/LNCEL-14"
"","NOKIA SIEMENS","702945","13","TGCB65","TGCB65M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702945/LNBTS-702945/LNCEL-13"
"","NOKIA SIEMENS","702955","11","TGCT53","TGCT53M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702955/LNBTS-702955/LNCEL-11"
"","NOKIA SIEMENS","560686","11","DNNT96","DNNT96M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-560686/LNBTS-560686/LNCEL-11"
"","NOKIA SIEMENS","521272","11","VULD21","VULD21M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521272/LNBTS-521272/LNCEL-11"
"","NOKIA SIEMENS","100883","11","HTX059","HTX059M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100883/LNBTS-100883/LNCEL-11"
"","NOKIA SIEMENS","101149","12","HBD191","HBD191M4BB",21-MAR-23 00:00:00,"PLMN-PLMN/MRBTS-101149/LNBTS-101149/LNCEL-12"
"","NOKIA SIEMENS","120022","11","DNHC13","DNHC13M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-120022/LNBTS-120022/LNCEL-11"
"","NOKIA SIEMENS","490033","21","GLPK1O","GLPK1OC4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490033/LNBTS-490033/LNCEL-21"
"","NOKIA SIEMENS","101424","18","HHK069","HHK069I4BK",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101424/LNBTS-101424/LNCEL-18"
"","NOKIA SIEMENS","490457","13","GLMY34","GLMY34M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490457/LNBTS-490457/LNCEL-13"
"","NOKIA SIEMENS","595103","11","NTNP02","NTNP02M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-595103/LNBTS-595103/LNCEL-11"
"","NOKIA SIEMENS","542224","11","BPDX27","BPDX27M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-542224/LNBTS-542224/LNCEL-11"
"","NOKIA SIEMENS","562785","19","DNBH84","DNBH84M4CC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562785/LNBTS-562785/LNCEL-19"
"","NOKIA SIEMENS","532094","11","BDTA43","BDTA43M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532094/LNBTS-532094/LNCEL-11"
"","NOKIA SIEMENS","103056","11","H2_BVI_THUAN_MY_2","H2_BVI_THUAN_MY_2_C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103056/LNBTS-103056/LNCEL-11"
"","NOKIA SIEMENS","580320","11","LACT34","LACT34M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-580320/LNBTS-580320/LNCEL-11"
"","NOKIA SIEMENS","113640","13","H12039","H12039C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-113640/LNBTS-113640/LNCEL-13"
"","NOKIA SIEMENS","600588","11","TYTR73","TYTR73M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-600588/LNBTS-600588/LNCEL-11"
"","NOKIA SIEMENS","562380","18","DNLT1H","DNLT1HM4CB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562380/LNBTS-562380/LNCEL-18"
"","NOKIA SIEMENS","101017","13","HBD049","HBD049M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101017/LNBTS-101017/LNCEL-13"
"","NOKIA SIEMENS","521379","11","VUTT28","VUTT28M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521379/LNBTS-521379/LNCEL-11"
"","NOKIA SIEMENS","101711","12","H2_UHA_VAN_THAI","H2_UHA_VAN_THAI_M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101711/LNBTS-101711/LNCEL-12"
"","NOKIA SIEMENS","390005","12","QHCP06","QHCP06M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390005/LNBTS-390005/LNCEL-12"
"","NOKIA SIEMENS","500126","15","KHCL18","KHCL18M4CB",06-OCT-23 00:00:00,"PLMN-PLMN/MRBTS-500126/LNBTS-500126/LNCEL-15"
"","NOKIA SIEMENS","101825","19","HTX023","HTX023I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101825/LNBTS-101825/LNCEL-19"
"","NOKIA SIEMENS","585987","17","LABL16","LABL16M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-585987/LNBTS-585987/LNCEL-17"
"","NOKIA SIEMENS","553537","11","PTPT36","PTPT36M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-553537/LNBTS-553537/LNCEL-11"
"","NOKIA SIEMENS","140065","13","PYTA03","PYTA03M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140065/LNBTS-140065/LNCEL-13"
"","NOKIA SIEMENS","114433","13","HTB241","HTB241M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114433/LNBTS-114433/LNCEL-13"
"","NOKIA SIEMENS","595126","13","NTNP27","NTNP27M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-595126/LNBTS-595126/LNCEL-13"
"","NOKIA SIEMENS","102917","11","HCY267","HCY267M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102917/LNBTS-102917/LNCEL-11"
"","NOKIA SIEMENS","127005","11","DNHC95","DNHC95M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-127005/LNBTS-127005/LNCEL-11"
"","NOKIA SIEMENS","530026","11","BDTAB8","BDTAB8M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530026/LNBTS-530026/LNCEL-11"
"","NOKIA SIEMENS","500496","13","KHCR82","KHCR82C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500496/LNBTS-500496/LNCEL-13"
"","NOKIA SIEMENS","180218","12","HUHT28","HUHT28M4BB",20-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-180218/LNBTS-180218/LNCEL-12"
"","NOKIA SIEMENS","102022","13","H2_BVI_BA_VI","H2_BVI_BA_VI_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102022/LNBTS-102022/LNCEL-13"
"","NOKIA SIEMENS","114923","12","HTD022","HTD022M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114923/LNBTS-114923/LNCEL-12"
"","NOKIA SIEMENS","490110","12","GLPK62","GLPK62M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490110/LNBTS-490110/LNCEL-12"
"","NOKIA SIEMENS","114943","11","HTD042","HTD042M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114943/LNBTS-114943/LNCEL-11"
"","NOKIA SIEMENS","390939","11","QHYH30","QHYH30M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390939/LNBTS-390939/LNCEL-11"
"","NOKIA SIEMENS","553606","12","PTBB05","PTBB05M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-553606/LNBTS-553606/LNCEL-12"
"","NOKIA SIEMENS","602535","13","TYTR61","TYTR61M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-602535/LNBTS-602535/LNCEL-13"
"","NOKIA SIEMENS","140228","11","PYSC11","PYSC11M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140228/LNBTS-140228/LNCEL-11"
"","NOKIA SIEMENS","101268","17","HDD005","HDD005I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101268/LNBTS-101268/LNCEL-17"
"","NOKIA SIEMENS","103313","17","HN_SSN_LEGEN_HILL_IBC","HN_SSN_LEGEN_HILL_IBC_I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-103313/LNBTS-103313/LNCEL-17"
"","NOKIA SIEMENS","150016","12","QADB35","QADB35M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150016/LNBTS-150016/LNCEL-12"
"","NOKIA SIEMENS","102909","11","HCY105","HCY105M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102909/LNBTS-102909/LNCEL-11"
"","NOKIA SIEMENS","180136","11","HUHU82","HUHU82M4BA",08-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-180136/LNBTS-180136/LNCEL-11"
"","NOKIA SIEMENS","330150","13","CBG_NBH_YEN_LAC_2","CBG_NBH_YEN_LAC_2_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-330150/LNBTS-330150/LNCEL-13"
"","NOKIA SIEMENS","130375","12","BDAN40","BDAN40M4BB",28-DEC-23 00:00:00,"PLMN-PLMN/MRBTS-130375/LNBTS-130375/LNCEL-12"
"","NOKIA SIEMENS","562708","12","DNBH07","DNBH07M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562708/LNBTS-562708/LNCEL-12"
"","NOKIA SIEMENS","130173","12","BDHN22","BDHN22M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130173/LNBTS-130173/LNCEL-12"
"","NOKIA SIEMENS","480107","12","DLCG36","DLCG36M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480107/LNBTS-480107/LNCEL-12"
"","NOKIA SIEMENS","685843","13","KGPQC7","KGPQC7C4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-685843/LNBTS-685843/LNCEL-13"
"","NOKIA SIEMENS","380128","11","LSCL27","LSCL27M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-380128/LNBTS-380128/LNCEL-11"
"","NOKIA SIEMENS","170083","13","QTDH50","QTDH50M4BC",07-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-170083/LNBTS-170083/LNCEL-13"
"","NOKIA SIEMENS","605573","12","TYGD22","TYGD22M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-605573/LNBTS-605573/LNCEL-12"
"","NOKIA SIEMENS","605609","12","TYHT08","TYHT08C4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-605609/LNBTS-605609/LNCEL-12"
"","NOKIA SIEMENS","390655","12","QHHA31","QHHA31M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390655/LNBTS-390655/LNCEL-12"
"","NOKIA SIEMENS","521313","13","VUDD12","VUDD12M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521313/LNBTS-521313/LNCEL-13"
"","NOKIA SIEMENS","521227","12","VUBR53","VUBR53M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521227/LNBTS-521227/LNCEL-12"
"","NOKIA SIEMENS","553532","16","PTPTX2","PTPTX2C4BF",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-553532/LNBTS-553532/LNCEL-16"
"","NOKIA SIEMENS","100398","11","HHB155","HHB155I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100398/LNBTS-100398/LNCEL-11"
"","NOKIA SIEMENS","532023","17","BDTU22","BDTU22M4CA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-532023/LNBTS-532023/LNCEL-17"
"","NOKIA SIEMENS","115921","12","HHM120","HHM120M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115921/LNBTS-115921/LNCEL-12"
"","NOKIA SIEMENS","605521","11","TYMC20","TYMC20M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-605521/LNBTS-605521/LNCEL-11"
"","NOKIA SIEMENS","563489","13","DNXL73","DNXL73M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-563489/LNBTS-563489/LNCEL-13"
"","NOKIA SIEMENS","490013","12","GLKP01","GLKP01M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-490013/LNBTS-490013/LNCEL-12"
"","NOKIA SIEMENS","230101","13","LC_BHA_BAC_HA","LC_BHA_BAC_HA_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-230101/LNBTS-230101/LNCEL-13"
"","NOKIA SIEMENS","230197","13","LC_BTG_XUAN_QUANG_2","LC_BTG_XUAN_QUANG_2_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-230197/LNBTS-230197/LNCEL-13"
"","NOKIA SIEMENS","102368","15","HHI213","HHI213M4BT",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-102368/LNBTS-102368/LNCEL-15"
"","NOKIA SIEMENS","500286","13","KHNH34","KHNH34M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500286/LNBTS-500286/LNCEL-13"
"","NOKIA SIEMENS","480010","11","DLBT57","DLBT57M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480010/LNBTS-480010/LNCEL-11"
"","NOKIA SIEMENS","340081","13","HGG_HGG_MINH_KHAI_7","HGG_HGG_MINH_KHAI_7_M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-340081/LNBTS-340081/LNCEL-13"
"","NOKIA SIEMENS","100503","13","HHI032","HHI032M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100503/LNBTS-100503/LNCEL-13"
"","NOKIA SIEMENS","574684","12","LDDT33","LDDT33M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574684/LNBTS-574684/LNCEL-12"
"","NOKIA SIEMENS","180202","12","HUHA33","HUHA33M4BB",20-DEC-21 00:00:00,"PLMN-PLMN/MRBTS-180202/LNBTS-180202/LNCEL-12"
"","NOKIA SIEMENS","390077","12","QHMC27","QHMC27M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390077/LNBTS-390077/LNCEL-12"
"","NOKIA SIEMENS","160005","13","QNQN12","QNQN12M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-160005/LNBTS-160005/LNCEL-13"
"","NOKIA SIEMENS","480046","12","DLCK08","DLCK08M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480046/LNBTS-480046/LNCEL-12"
"","NOKIA SIEMENS","702813","13","TGCB45","TGCB45M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702813/LNBTS-702813/LNCEL-13"
"","NOKIA SIEMENS","130311","11","BDPC62","BDPC62M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-130311/LNBTS-130311/LNCEL-11"
"","NOKIA SIEMENS","115053","12","HTD152","HTD152M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-115053/LNBTS-115053/LNCEL-12"
"","NOKIA SIEMENS","500153","12","KHDK05","KHDK05M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500153/LNBTS-500153/LNCEL-12"
"","NOKIA SIEMENS","100142","11","HBL024","HBL024M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100142/LNBTS-100142/LNCEL-11"
"","NOKIA SIEMENS","702848","12","TGGD32","TGGD32M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-702848/LNBTS-702848/LNCEL-12"
"","NOKIA SIEMENS","114917","12","HTD016","HTD016M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-114917/LNBTS-114917/LNCEL-12"
"","NOKIA SIEMENS","101423","17","HHK068","HHK068I4BJ",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-101423/LNBTS-101423/LNCEL-17"
"","NOKIA SIEMENS","562878","11","DNBH0I","DNBH0IC4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-562878/LNBTS-562878/LNCEL-11"
"","NOKIA SIEMENS","150207","11","QAQS21","QAQS21M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150207/LNBTS-150207/LNCEL-11"
"","NOKIA SIEMENS","100873","14","HTX043","HTX043M4BF",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100873/LNBTS-100873/LNCEL-14"
"","NOKIA SIEMENS","150128","11","QATB45","QATB45M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-150128/LNBTS-150128/LNCEL-11"
"","NOKIA SIEMENS","500122","11","KHCL12","KHCL12M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-500122/LNBTS-500122/LNCEL-11"
"","NOKIA SIEMENS","574240","11","LDBL37","LDBL37M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574240/LNBTS-574240/LNCEL-11"
"","NOKIA SIEMENS","542630","12","BPPR29","BPPR29M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-542630/LNBTS-542630/LNCEL-12"
"","NOKIA SIEMENS","140107","12","PYPY12","PYPY12M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-140107/LNBTS-140107/LNCEL-12"
"","NOKIA SIEMENS","100490","13","HHI009","HHI009M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-100490/LNBTS-100490/LNCEL-13"
"","NOKIA SIEMENS","340122","11","HGG_HSI_NAM_TY_2","HGG_HSI_NAM_TY_2_M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-340122/LNBTS-340122/LNCEL-11"
"","NOKIA SIEMENS","530430","11","BDTA59","BDTA59C4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-530430/LNBTS-530430/LNCEL-11"
"","NOKIA SIEMENS","480523","11","DLMD29","DLMD29M4BA",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-480523/LNBTS-480523/LNCEL-11"
"","NOKIA SIEMENS","390616","13","QHHL6D","QHHL6DM4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-390616/LNBTS-390616/LNCEL-13"
"","NOKIA SIEMENS","574466","12","LDDH15","LDDH15M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-574466/LNBTS-574466/LNCEL-12"
"","NOKIA SIEMENS","684751","12","KGPQ25","KGPQ25M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-684751/LNBTS-684751/LNCEL-12"
"","NOKIA SIEMENS","521064","13","VUVT63","VUVT63M4BC",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521064/LNBTS-521064/LNCEL-13"
"","NOKIA SIEMENS","521648","12","VUTT66","VUTT66M4BB",07-JAN-24 00:00:00,"PLMN-PLMN/MRBTS-521648/LNBTS-521648/LNCEL-12"
"","NOKIA SIEMENS","115477","13","HBC076","HBC076C_LTE",20-MAY-22 00:00:00,"PLMN-PLMN/MRBTS-115477/LNBTS-115477/LNCEL-13"
